month,day,country_of_user,model_photography,page_number,unique_product_models,category_1_clicks,category_2_clicks,category_3_clicks,num_revisits
6,11,29,2,2,6,8,1,0,2.0
6,11,24,2,5,24,4,1,2,0.0
6,11,29,2,3,4,4,0,0,0.0
6,11,21,2,3,3,0,0,0,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,1,1,3,3,0,0,0.0
6,11,29,2,3,4,0,3,0,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,2,3,7,0,6,0,0.0
6,11,29,2,4,6,0,2,1,0.0
6,11,9,1,1,3,3,0,0,0.0
6,11,24,1,2,2,2,0,0,0.0
6,11,29,1,2,3,2,0,0,0.0
6,11,29,1,1,1,1,0,0,0.0
6,11,24,2,1,3,0,3,1,1.0
6,11,9,2,3,7,5,0,2,0.0
6,11,29,1,1,3,0,2,1,0.0
6,11,29,1,1,1,0,0,1,0.0
6,11,29,2,3,7,0,4,3,0.0
6,11,29,2,5,18,0,0,1,0.0
6,11,29,2,2,6,4,0,2,0.0
6,11,29,2,2,8,0,9,0,1.0
6,11,29,2,1,5,2,0,3,0.0
6,11,29,2,2,8,3,3,0,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,1,1,1,1,0,0,0.0
6,11,29,2,2,3,2,0,1,0.0
6,11,29,1,3,7,4,1,0,0.0
6,11,29,1,2,2,0,0,0,0.0
6,11,29,1,1,1,2,0,0,1.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,2,2,7,0,8,0,1.0
6,11,29,1,2,2,0,2,0,0.0
6,11,29,1,1,1,0,0,0,0.0
6,11,29,1,1,1,0,0,1,0.0
6,11,29,1,1,1,1,0,0,0.0
6,11,29,1,2,2,0,0,0,0.0
6,11,29,2,1,10,4,2,1,0.0
6,11,29,2,1,3,0,2,2,1.0
6,11,34,1,3,4,0,2,2,0.0
6,11,9,2,4,22,8,3,11,0.0
6,11,29,2,1,15,0,0,16,1.0
6,11,29,2,4,18,6,7,4,0.0
6,11,29,2,2,3,2,0,0,0.0
6,11,29,2,3,9,7,2,0,0.0
6,11,29,1,1,1,0,0,1,0.0
6,11,29,1,1,2,0,2,0,0.0
6,11,29,2,2,3,2,0,0,0.0
6,11,29,2,4,18,1,10,1,4.0
6,11,29,1,1,2,0,1,1,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,2,3,21,9,3,2,1.0
6,11,29,2,2,2,1,1,0,0.0
6,11,29,2,4,11,9,1,4,2.0
6,11,29,2,3,7,2,4,1,0.0
6,11,29,2,1,2,2,0,0,0.0
6,11,29,2,3,5,0,2,2,0.0
6,11,29,1,1,1,2,0,0,1.0
6,11,29,1,1,1,1,0,0,0.0
6,11,9,2,2,15,4,3,8,0.0
6,11,29,2,2,7,0,7,0,0.0
6,11,29,2,1,3,0,2,1,0.0
6,11,29,1,1,2,0,2,0,0.0
6,11,29,2,4,17,1,1,8,0.0
6,11,29,2,2,5,1,2,1,0.0
6,11,24,1,2,2,0,1,1,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,1,1,2,2,0,0,1,1.0
6,11,29,1,1,3,3,0,0,0.0
6,11,29,1,1,1,0,0,0,0.0
6,11,29,2,2,7,1,0,5,1.0
6,11,29,2,3,7,5,2,0,0.0
6,11,29,1,3,3,2,0,0,0.0
6,11,46,2,3,5,2,0,2,0.0
6,11,29,1,1,1,0,0,0,0.0
6,11,29,1,1,2,0,2,0,0.0
6,11,29,2,2,4,0,0,1,0.0
6,11,29,1,1,1,0,0,1,0.0
6,11,29,1,1,1,1,0,0,0.0
6,11,29,1,1,2,0,1,1,0.0
6,11,29,2,1,8,8,0,2,2.0
6,11,29,2,1,6,4,0,0,0.0
6,11,46,2,1,3,2,2,0,1.0
6,11,29,1,1,2,0,0,1,0.0
6,11,29,2,4,8,0,0,8,0.0
6,11,44,2,1,2,0,0,3,1.0
6,11,29,2,2,2,1,1,0,0.0
6,11,29,2,1,3,0,2,1,0.0
6,11,29,2,2,2,0,1,1,0.0
6,11,29,1,1,1,0,0,0,0.0
6,11,29,2,4,11,0,0,0,0.0
6,11,29,2,3,10,0,6,4,0.0
6,11,29,2,1,2,3,0,0,1.0
6,11,9,2,4,24,20,9,2,5.0
6,11,29,2,3,16,0,14,1,0.0
6,11,29,2,1,3,3,0,0,0.0
6,11,29,2,3,8,8,3,0,2.0
6,11,31,2,1,4,0,3,2,2.0
6,11,29,1,1,1,1,0,0,0.0
6,11,29,1,2,4,0,3,0,0.0
6,11,29,1,2,5,0,5,0,0.0
6,11,29,2,5,28,0,0,0,4.0
6,11,29,1,1,3,0,1,2,0.0
6,11,29,2,1,3,0,0,0,0.0
6,11,29,2,3,4,0,0,1,0.0
6,11,29,2,4,7,7,0,4,3.0
6,11,29,1,1,1,0,1,0,0.0
6,11,46,2,1,3,0,0,0,0.0
6,11,29,2,3,6,0,0,6,0.0
6,11,29,1,1,2,2,0,0,0.0
6,11,29,1,1,1,0,0,1,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,9,1,1,1,0,1,0,0.0
6,11,9,2,2,2,2,0,0,0.0
6,11,29,1,1,2,0,0,0,0.0
6,11,9,2,4,9,3,3,3,0.0
6,11,46,1,1,6,3,1,2,0.0
6,11,9,2,1,6,1,2,3,0.0
6,11,9,2,2,5,0,4,1,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,9,1,1,1,0,1,0,0.0
6,11,29,2,3,12,4,1,0,0.0
6,11,29,1,1,1,0,0,0,0.0
6,11,29,1,1,2,0,1,0,0.0
6,11,41,1,1,1,1,0,0,0.0
6,11,29,2,4,21,19,0,4,3.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,2,4,26,9,4,6,2.0
6,11,16,2,1,2,2,0,0,0.0
6,11,9,2,1,9,5,0,4,0.0
6,11,9,1,1,1,0,0,1,0.0
6,11,16,1,1,1,0,0,1,0.0
6,11,29,2,1,10,1,9,0,0.0
6,11,29,1,1,1,0,0,0,0.0
6,11,29,2,1,5,0,3,1,0.0
6,11,29,2,2,9,0,7,1,0.0
6,11,9,1,1,3,0,2,1,0.0
6,11,9,1,1,1,1,0,0,0.0
6,11,29,1,1,1,0,1,0,0.0
6,11,29,1,1,1,0,0,1,0.0
6,11,29,2,1,7,4,0,3,0.0
6,11,29,2,4,11,4,5,3,1.0
6,11,29,2,5,21,6,0,0,0.0
6,12,29,2,2,2,1,0,0,0.0
6,12,29,2,3,3,2,0,0,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,2,3,11,0,10,0,0.0
6,12,29,2,2,2,0,0,2,0.0
6,12,29,1,4,6,0,0,0,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,1,1,1,0,2,0,1.0
6,12,27,1,2,2,1,1,0,0.0
6,12,29,2,3,4,0,2,0,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,24,1,2,3,0,1,0,0.0
6,12,29,2,3,8,1,1,3,0.0
6,12,9,2,1,6,3,3,0,0.0
6,12,41,1,1,2,1,0,0,0.0
6,12,9,2,4,13,7,2,5,1.0
6,12,9,2,1,6,0,6,0,0.0
6,12,29,1,1,2,0,2,0,0.0
6,12,29,2,1,4,0,0,0,0.0
6,12,29,1,2,2,0,0,2,0.0
6,12,24,2,4,38,6,6,36,14.0
6,12,29,2,2,3,0,1,2,0.0
6,12,29,1,2,3,2,1,0,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,2,2,8,2,6,0,0.0
6,12,29,1,1,1,0,0,1,0.0
6,12,9,2,2,10,0,11,0,1.0
6,12,29,1,2,2,0,0,1,0.0
6,12,29,2,4,16,14,0,0,4.0
6,12,29,2,3,14,0,0,14,1.0
6,12,18,2,5,14,0,3,1,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,2,1,4,0,3,1,0.0
6,12,29,1,1,1,0,0,1,0.0
6,12,29,1,1,1,0,0,1,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,1,1,7,20,0,0,3.0
6,12,31,2,2,3,0,4,0,1.0
6,12,29,1,1,1,0,0,1,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,2,3,12,10,2,0,0.0
6,12,29,1,1,1,0,0,1,0.0
6,12,29,1,1,4,0,5,0,1.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,1,1,2,2,0,0,0.0
6,12,29,1,2,2,0,0,0,2.0
6,12,29,2,3,7,4,0,2,0.0
6,12,29,2,1,4,0,3,0,0.0
6,12,29,1,1,2,1,0,0,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,2,5,14,3,1,3,0.0
6,12,29,1,1,1,0,0,1,0.0
6,12,29,1,1,5,3,2,0,0.0
6,12,29,2,1,2,0,0,0,0.0
6,12,29,2,5,28,1,0,16,0.0
6,12,34,1,2,3,0,3,0,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,2,4,7,6,0,1,0.0
6,12,29,2,2,5,1,0,0,0.0
6,12,29,1,1,1,0,0,0,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,1,1,1,0,0,0,1.0
6,12,29,2,4,9,5,0,0,0.0
6,12,9,1,1,1,1,0,0,0.0
6,12,29,2,1,2,0,1,1,0.0
6,12,29,1,1,1,0,0,0,0.0
6,12,29,2,3,13,5,0,0,1.0
6,12,29,2,3,25,23,1,4,3.0
6,12,29,2,1,6,0,7,0,1.0
6,12,29,2,1,6,3,0,0,1.0
6,12,29,2,3,9,1,7,0,0.0
6,12,29,2,1,3,1,1,1,0.0
6,12,29,2,4,8,5,0,4,1.0
6,12,29,2,3,13,4,7,0,1.0
6,12,29,1,1,5,2,0,3,0.0
6,12,29,2,3,6,6,0,0,0.0
6,12,29,1,1,1,0,0,1,0.0
6,12,9,2,3,16,12,0,9,4.0
6,12,29,2,1,2,0,2,0,0.0
6,12,29,1,2,2,1,1,0,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,2,4,6,1,0,0,2.0
6,12,29,2,1,4,4,0,0,0.0
6,12,29,2,1,2,0,2,0,0.0
6,12,29,2,2,3,0,0,3,0.0
6,12,29,2,3,9,3,5,1,0.0
6,12,29,2,3,8,3,1,3,0.0
6,12,29,2,1,6,0,2,3,1.0
6,12,29,2,1,3,1,0,1,0.0
6,12,29,2,2,2,0,0,0,1.0
6,12,29,2,3,5,1,0,4,0.0
6,12,29,1,1,1,0,0,0,0.0
6,12,43,2,2,11,7,6,0,1.0
6,12,29,2,3,10,4,0,6,0.0
6,12,29,1,1,3,0,0,2,0.0
6,12,29,1,1,2,1,0,0,0.0
6,12,29,2,3,5,0,1,4,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,1,2,3,0,1,0,0.0
6,12,29,2,2,23,0,16,2,1.0
6,12,29,1,1,1,0,0,1,0.0
6,12,29,2,2,4,1,2,0,1.0
6,12,29,2,2,5,0,0,2,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,1,1,3,3,0,0,0.0
6,12,29,2,2,6,0,6,0,0.0
6,12,29,1,2,6,0,3,2,0.0
6,12,9,1,1,1,0,1,0,0.0
6,12,9,1,1,2,0,3,0,1.0
6,12,46,2,1,11,2,3,3,0.0
6,12,29,1,1,2,0,0,0,0.0
6,12,29,1,1,1,0,0,2,1.0
6,12,29,2,4,9,2,4,3,0.0
6,12,29,1,2,3,0,1,2,1.0
6,12,29,2,2,3,1,2,0,0.0
6,12,29,2,3,4,1,2,0,0.0
6,12,29,2,3,11,1,0,7,1.0
6,12,29,2,2,4,0,4,0,0.0
6,12,29,2,3,5,3,0,2,0.0
6,12,29,1,1,3,0,1,0,0.0
6,12,29,1,1,2,0,3,0,1.0
6,12,44,1,1,1,0,0,1,0.0
6,12,29,2,1,2,0,0,0,0.0
6,12,29,1,1,1,0,0,2,1.0
6,12,29,2,2,11,6,0,0,0.0
6,12,29,1,2,5,0,5,0,0.0
6,12,29,1,1,4,4,0,0,0.0
6,12,29,1,2,5,0,4,0,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,9,1,1,4,4,0,0,0.0
6,12,9,2,2,3,1,0,2,0.0
6,12,9,1,1,1,0,0,1,0.0
6,12,9,2,2,6,0,6,0,0.0
6,12,29,1,3,4,1,1,0,0.0
6,12,46,2,1,7,4,2,1,0.0
6,12,29,1,2,4,0,0,4,0.0
6,12,9,1,2,5,0,7,0,2.0
6,12,29,2,4,21,7,6,4,0.0
6,12,29,1,1,1,0,1,0,0.0
6,12,29,2,4,10,0,2,6,0.0
6,12,29,2,1,6,0,0,6,0.0
6,12,29,1,1,1,0,0,0,0.0
6,12,29,2,1,2,0,0,0,0.0
6,12,29,2,2,4,3,0,0,0.0
6,12,9,2,1,4,7,0,0,2.0
6,12,45,1,1,2,1,0,0,0.0
6,12,29,2,3,11,3,1,4,0.0
6,12,29,2,1,2,0,0,0,0.0
6,12,29,1,1,1,1,0,0,0.0
6,12,29,2,5,98,0,23,38,7.0
6,12,29,2,2,3,2,1,0,0.0
6,12,9,2,4,9,3,2,4,0.0
6,12,29,2,2,5,0,0,0,0.0
6,12,9,1,1,1,1,0,0,0.0
6,12,29,1,1,1,0,0,1,0.0
6,12,46,2,3,7,4,0,3,0.0
6,12,9,1,1,2,2,0,0,0.0
6,12,29,2,5,12,5,0,1,0.0
6,13,29,2,3,10,1,0,0,0.0
6,13,29,1,1,1,0,0,1,0.0
6,13,21,1,1,2,1,0,1,0.0
6,13,9,2,4,26,7,0,22,3.0
6,13,29,2,2,3,0,0,1,1.0
6,13,9,2,1,26,10,7,9,0.0
6,13,29,2,5,31,3,4,13,0.0
6,13,41,1,1,1,1,0,0,0.0
6,13,9,2,2,11,10,0,1,0.0
6,13,29,2,4,26,10,0,11,1.0
6,13,29,1,1,1,0,0,1,0.0
6,13,29,2,1,2,0,1,0,0.0
6,13,24,2,3,5,1,2,2,0.0
6,13,9,1,2,7,5,2,0,0.0
6,13,29,2,2,16,4,6,5,0.0
6,13,29,2,2,4,4,0,1,1.0
6,13,9,2,1,4,3,1,0,0.0
6,13,9,1,1,5,6,0,0,1.0
6,13,29,1,1,2,0,2,0,0.0
6,13,29,2,4,5,3,0,0,0.0
6,13,29,1,1,3,1,2,0,0.0
6,13,24,2,3,9,4,0,6,3.0
6,13,29,2,1,8,3,4,1,1.0
6,13,29,2,2,3,0,1,2,0.0
6,13,29,1,1,1,0,0,1,0.0
6,13,11,2,2,11,4,6,2,1.0
6,13,29,1,1,1,0,0,0,0.0
6,13,29,2,4,9,5,0,1,0.0
6,13,29,1,1,1,0,1,0,0.0
6,13,29,1,1,1,0,1,0,0.0
6,13,29,2,2,2,0,0,2,0.0
6,13,29,2,1,3,1,0,2,0.0
6,13,9,2,1,3,4,0,0,1.0
6,13,24,2,3,24,13,5,7,1.0
6,13,24,2,2,11,0,13,0,1.0
6,13,29,2,1,2,0,0,0,1.0
6,13,29,2,1,5,0,5,0,0.0
6,13,9,2,2,5,0,9,0,1.0
6,13,29,1,2,3,0,0,1,0.0
6,13,29,2,1,6,0,5,1,2.0
6,13,29,2,3,3,1,0,0,0.0
6,13,29,1,2,2,2,0,0,0.0
6,13,29,1,2,6,0,6,0,0.0
6,13,29,2,2,3,0,0,0,0.0
6,13,29,2,4,8,0,0,7,0.0
6,13,29,2,1,2,0,1,1,0.0
6,13,29,1,1,3,1,2,0,0.0
6,13,29,1,1,2,2,0,0,2.0
6,13,29,1,1,1,0,2,0,1.0
6,13,29,1,1,2,0,0,2,0.0
6,13,29,2,3,11,5,5,1,0.0
6,13,9,1,3,5,1,4,0,0.0
6,13,29,2,2,3,0,0,3,0.0
6,13,29,1,1,8,3,2,3,0.0
6,13,29,1,1,1,0,0,1,0.0
6,13,29,1,1,2,0,0,2,0.0
6,13,29,1,1,1,0,0,0,0.0
6,13,29,1,1,1,0,1,0,0.0
6,13,29,1,2,2,0,1,1,0.0
6,13,29,2,2,12,4,0,3,1.0
6,13,29,2,3,18,9,2,1,0.0
6,13,29,1,1,1,0,1,0,0.0
6,13,29,1,1,5,1,1,2,0.0
6,13,29,1,1,1,0,1,0,0.0
6,13,9,1,1,1,0,1,0,0.0
6,13,29,2,1,3,2,1,0,0.0
6,13,29,2,5,10,6,1,0,1.0
6,13,29,1,1,1,0,0,1,0.0
6,13,29,2,4,8,5,0,1,1.0
6,13,29,1,1,2,0,0,0,0.0
6,13,29,1,3,3,3,0,0,0.0
6,13,9,1,1,2,2,0,0,0.0
6,13,29,2,2,2,1,0,1,0.0
6,13,9,2,4,12,5,3,4,0.0
6,13,29,1,1,1,0,0,0,0.0
6,13,29,2,2,6,4,1,1,0.0
6,13,29,2,3,4,2,0,2,0.0
6,13,29,2,1,8,12,0,0,3.0
6,13,29,1,1,1,0,1,0,0.0
6,13,29,2,4,7,2,1,3,0.0
6,13,29,1,1,1,0,1,0,0.0
6,13,29,1,2,3,1,0,1,0.0
6,13,29,1,2,2,0,1,1,0.0
6,13,29,2,2,7,2,2,2,0.0
6,13,29,2,3,11,6,0,5,0.0
6,13,29,2,1,8,4,2,3,1.0
6,13,29,1,1,1,0,0,0,0.0
6,13,29,1,1,2,0,2,0,0.0
6,13,46,1,1,2,0,3,0,1.0
6,13,9,1,1,1,1,0,0,0.0
6,13,29,1,2,3,1,1,1,0.0
6,13,29,2,1,3,0,0,2,0.0
6,13,29,1,1,2,0,1,1,0.0
6,13,29,2,3,7,2,0,1,0.0
6,13,29,2,1,7,10,0,0,5.0
6,13,9,2,4,13,5,2,6,0.0
6,13,9,1,1,1,1,0,0,0.0
6,13,44,1,1,1,1,0,0,0.0
6,13,29,2,1,3,0,0,1,0.0
6,13,29,2,2,6,5,0,1,0.0
6,13,29,2,3,20,18,1,0,2.0
6,13,29,1,1,1,1,0,0,0.0
6,13,29,2,4,9,0,0,0,0.0
6,13,29,2,5,19,0,0,9,1.0
6,13,29,2,2,2,1,0,0,0.0
6,13,29,1,3,12,1,4,4,0.0
6,13,29,2,1,3,4,0,0,1.0
6,13,29,2,2,3,0,2,1,0.0
6,13,29,1,1,1,0,1,0,0.0
6,13,29,2,3,7,0,2,2,0.0
6,13,29,2,2,3,2,0,1,0.0
6,13,29,2,3,3,0,0,3,1.0
6,13,29,1,2,2,1,0,0,0.0
6,13,29,1,1,3,1,0,1,0.0
6,13,29,2,4,4,2,0,0,0.0
6,13,29,1,1,15,8,1,5,1.0
6,13,46,1,1,1,0,0,1,0.0
6,13,24,2,4,12,0,3,10,1.0
6,13,9,1,2,2,0,2,0,0.0
6,13,29,2,4,9,0,0,4,0.0
6,13,29,1,1,1,1,0,0,0.0
6,13,29,1,1,2,0,2,0,0.0
6,13,29,2,2,3,0,3,0,0.0
6,13,29,1,2,3,3,0,0,0.0
6,13,29,2,3,23,3,4,11,0.0
6,13,29,1,1,1,0,0,0,0.0
6,13,29,2,4,7,0,2,0,1.0
6,13,29,2,2,35,15,34,23,27.0
6,13,9,1,1,5,11,0,0,4.0
6,13,29,2,1,2,0,0,1,0.0
6,13,29,2,3,6,5,0,1,0.0
6,13,29,1,2,5,0,5,0,0.0
6,13,29,2,5,22,4,0,2,0.0
6,13,29,2,2,3,2,0,0,0.0
6,13,9,2,1,2,0,2,0,0.0
6,13,29,1,2,5,0,5,0,0.0
6,13,29,2,4,7,1,4,2,0.0
6,13,29,1,2,4,1,2,1,0.0
6,13,44,2,2,3,0,3,0,0.0
6,14,29,2,1,4,0,0,2,1.0
6,14,9,2,4,5,1,1,3,0.0
6,14,9,1,1,1,0,0,1,0.0
6,14,29,2,1,2,0,2,0,0.0
6,14,29,1,1,1,1,0,0,0.0
6,14,29,2,3,9,2,2,1,0.0
6,14,29,1,1,2,0,2,0,0.0
6,14,9,2,2,8,4,3,1,0.0
6,14,29,1,1,2,0,2,0,0.0
6,14,9,1,1,1,0,0,1,0.0
6,14,24,1,1,1,0,0,1,0.0
6,14,29,2,3,9,1,4,4,0.0
6,14,29,1,1,3,1,0,2,0.0
6,14,11,2,2,7,1,3,3,0.0
6,14,21,1,1,4,5,0,0,1.0
6,14,29,2,4,7,4,0,4,1.0
6,14,29,2,2,6,1,3,2,0.0
6,14,29,1,2,2,0,0,2,0.0
6,14,29,1,1,1,0,1,0,0.0
6,14,29,1,1,2,0,2,0,0.0
6,14,29,2,1,5,5,0,0,0.0
6,14,29,2,1,4,0,4,2,2.0
6,14,29,2,2,6,0,7,0,1.0
6,14,29,2,4,6,0,0,1,0.0
6,14,29,2,3,4,4,0,0,0.0
6,14,29,1,1,1,1,0,0,0.0
6,14,29,2,1,2,0,2,0,0.0
6,14,29,2,3,6,2,0,0,1.0
6,14,29,1,1,1,0,0,2,1.0
6,14,29,1,2,4,0,4,0,0.0
6,14,29,2,3,17,3,4,3,0.0
6,14,29,1,1,4,0,0,2,0.0
6,14,29,1,1,3,3,0,0,0.0
6,14,29,2,3,5,1,0,4,1.0
6,14,29,2,3,3,0,0,1,0.0
6,14,29,1,1,3,0,0,3,0.0
6,14,29,2,2,6,0,0,3,1.0
6,14,29,2,3,8,5,0,1,1.0
6,14,29,1,1,5,0,2,3,0.0
6,14,29,2,4,8,2,4,0,0.0
6,14,29,1,1,3,2,0,1,0.0
6,14,29,2,3,18,0,11,5,0.0
6,14,29,2,4,12,1,1,6,0.0
6,14,24,1,1,1,0,1,0,0.0
6,14,29,1,1,4,1,1,2,0.0
6,14,29,1,1,1,0,0,0,0.0
6,14,29,2,1,3,0,0,3,0.0
6,14,29,1,2,4,0,0,2,0.0
6,14,29,1,2,3,0,0,1,0.0
6,14,29,2,2,7,10,0,1,4.0
6,14,29,2,4,10,0,6,2,0.0
6,14,29,2,1,4,0,7,0,2.0
6,14,29,1,1,3,0,3,0,0.0
6,14,29,2,2,5,0,0,5,0.0
6,14,29,2,3,8,3,1,1,0.0
6,14,29,1,1,2,0,0,2,0.0
6,14,29,2,3,9,7,2,0,0.0
6,14,29,2,2,2,0,0,1,0.0
6,14,9,1,3,5,7,0,0,2.0
6,14,29,1,1,6,3,0,1,0.0
6,14,29,1,2,2,0,0,0,0.0
6,14,29,1,1,1,0,1,0,0.0
6,14,29,2,2,2,2,0,0,0.0
6,14,29,1,2,2,0,0,2,0.0
6,14,29,1,1,1,0,0,1,0.0
6,14,29,2,2,4,1,0,0,0.0
6,14,29,1,2,2,0,0,2,0.0
6,14,21,2,2,15,0,15,0,0.0
6,14,9,2,2,4,0,0,4,0.0
6,14,29,1,2,3,1,0,3,1.0
6,14,29,1,1,1,0,1,0,0.0
6,14,46,2,1,2,0,1,1,0.0
6,14,46,1,1,1,1,0,0,0.0
6,14,46,1,1,1,0,0,1,0.0
6,14,9,2,3,7,1,5,1,0.0
6,14,29,2,1,10,3,3,2,0.0
6,14,29,1,1,1,0,0,1,0.0
6,14,12,2,3,22,16,1,1,4.0
6,14,29,2,3,13,1,0,0,0.0
6,14,29,1,1,2,2,0,0,0.0
6,14,29,1,1,3,0,2,4,3.0
6,14,29,2,3,7,0,3,4,0.0
6,14,9,2,1,7,3,3,1,0.0
6,14,9,1,2,4,0,0,4,0.0
6,14,29,2,3,4,0,1,3,0.0
6,14,29,2,4,12,0,11,0,1.0
6,14,29,2,4,9,3,0,5,2.0
6,14,9,2,2,2,0,1,1,0.0
6,14,9,2,3,14,6,3,5,0.0
6,14,29,2,2,6,1,0,2,0.0
6,15,29,2,4,16,0,2,4,0.0
6,15,29,1,1,2,2,0,0,0.0
6,15,29,2,1,2,0,0,1,0.0
6,15,29,1,1,1,0,0,0,0.0
6,15,29,1,2,8,0,6,1,1.0
6,15,29,2,4,7,0,1,0,0.0
6,15,29,2,3,9,8,0,1,0.0
6,15,9,1,1,1,1,0,0,0.0
6,15,9,1,1,2,2,0,0,0.0
6,15,29,2,4,6,1,0,1,0.0
6,15,9,1,1,1,0,0,1,0.0
6,15,29,1,1,1,1,0,0,0.0
6,15,29,1,1,2,0,2,0,0.0
6,15,29,1,1,1,0,0,0,1.0
6,15,29,2,2,3,0,3,0,0.0
6,15,29,1,1,2,1,1,0,0.0
6,15,29,1,3,7,7,0,0,0.0
6,15,29,1,1,1,0,1,0,0.0
6,15,29,1,1,1,1,0,0,0.0
6,15,29,1,1,1,0,1,0,0.0
6,15,29,2,1,5,0,5,0,0.0
6,15,29,2,1,11,6,4,1,0.0
6,15,29,1,1,1,0,0,0,0.0
6,15,29,1,2,5,0,5,0,0.0
6,15,29,1,1,1,0,0,1,0.0
6,15,29,1,2,2,2,0,0,0.0
6,15,29,1,2,3,2,1,0,0.0
6,15,35,1,1,2,0,0,1,0.0
6,15,29,2,4,15,3,3,0,2.0
6,15,29,2,3,16,15,0,0,3.0
6,15,29,2,2,9,2,1,4,0.0
6,15,29,2,3,4,0,0,4,0.0
6,15,29,2,4,7,3,2,2,0.0
6,15,29,2,4,6,0,1,0,0.0
6,15,29,1,1,1,1,0,0,0.0
6,15,29,2,4,32,7,8,14,1.0
6,15,29,1,1,1,1,0,0,0.0
6,15,29,1,1,1,0,0,0,0.0
6,15,29,1,1,1,0,0,1,0.0
6,15,29,2,2,12,7,2,0,0.0
6,15,29,1,1,4,0,2,1,0.0
6,15,29,2,3,7,6,0,0,0.0
6,15,29,1,1,2,0,2,0,0.0
6,15,29,2,1,4,0,2,0,2.0
6,15,29,2,3,4,1,0,1,0.0
6,15,29,1,2,2,1,0,1,0.0
6,15,29,1,3,5,4,0,1,0.0
6,15,29,2,2,6,0,8,0,2.0
6,15,29,1,1,1,0,0,1,0.0
6,15,29,2,3,7,0,5,4,2.0
6,15,29,1,1,2,1,0,1,0.0
6,15,29,2,4,5,1,1,3,0.0
6,15,29,1,2,2,0,0,2,0.0
6,15,29,2,3,8,0,2,4,0.0
6,15,29,2,5,16,5,0,5,3.0
6,15,29,2,2,4,0,0,2,0.0
6,15,29,2,4,14,3,7,2,0.0
6,15,29,2,1,5,3,2,0,0.0
6,15,9,2,3,12,15,0,0,3.0
6,15,29,2,2,10,4,2,4,0.0
6,15,29,2,2,2,0,0,1,0.0
6,15,29,2,1,4,1,1,2,0.0
6,15,29,2,3,7,1,1,6,1.0
6,15,29,1,1,1,0,0,1,0.0
6,15,29,1,1,3,2,0,1,0.0
6,15,29,2,1,7,5,0,0,0.0
6,15,29,1,1,1,1,0,0,0.0
6,15,29,1,1,1,0,0,1,0.0
6,15,29,1,1,1,0,1,0,0.0
6,15,29,2,3,4,0,1,0,0.0
6,15,29,2,5,21,8,0,1,0.0
6,15,29,2,1,10,1,5,0,0.0
6,15,29,1,1,1,0,1,0,0.0
6,15,29,1,1,3,0,3,0,0.0
6,15,29,2,3,5,0,0,5,0.0
6,15,29,1,1,1,0,1,0,0.0
6,15,29,1,1,2,1,0,1,0.0
6,15,29,2,2,4,0,0,4,0.0
6,15,29,2,3,13,2,2,6,0.0
6,15,29,1,1,1,0,1,0,0.0
6,15,29,1,1,1,0,0,1,0.0
6,15,29,1,2,2,2,0,0,0.0
6,15,29,1,1,2,0,4,0,2.0
6,15,46,2,1,6,4,0,3,1.0
6,15,46,1,2,4,0,5,0,1.0
6,15,29,2,2,6,1,0,2,1.0
6,15,29,2,3,23,13,5,4,1.0
6,15,29,2,2,6,0,0,0,0.0
6,15,29,2,1,2,0,0,0,0.0
6,15,29,1,1,2,0,0,1,0.0
6,15,44,1,1,1,0,1,0,0.0
6,15,29,2,1,2,1,0,1,0.0
6,15,29,1,1,1,0,0,2,1.0
6,15,29,2,2,3,2,0,1,0.0
6,15,29,1,1,4,0,0,4,0.0
6,15,29,1,1,1,0,1,0,0.0
6,15,29,1,2,3,0,2,0,0.0
6,15,29,1,1,3,3,0,0,0.0
6,15,29,2,4,5,0,0,0,0.0
6,15,21,2,4,14,0,4,9,0.0
6,15,29,1,3,7,3,0,3,1.0
